State,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total charge
22.0,81,408,0.0,0.0,0,166.2,102,217.6,112,220.2,68,13.2,2,4,60.22
26.0,28,415,0.0,0.0,0,121.7,48,125.8,112,261.6,122,8.3,2,6,45.39000000000001
1.0,111,510,0.0,0.0,0,176.4,62,201.0,124,150.4,138,11.2,2,0,56.87
33.0,3,510,0.0,1.0,27,67.4,116,244.0,78,281.1,93,11.4,2,2,47.93
9.0,68,415,0.0,1.0,24,176.0,118,277.9,116,174.7,71,14.7,7,1,65.37
34.0,163,408,0.0,0.0,0,247.7,77,269.5,108,167.3,82,9.6,7,0,75.14
16.0,87,510,0.0,0.0,0,115.4,90,262.6,68,245.7,69,13.1,5,2,56.54
27.0,58,510,0.0,0.0,0,112.2,95,209.6,108,260.9,78,13.9,1,0,52.38
23.0,109,408,0.0,0.0,0,162.6,138,154.0,109,209.7,118,11.5,4,0,53.28
39.0,111,415,0.0,0.0,0,229.4,107,214.1,99,289.6,95,10.4,6,4,73.04
44.0,144,415,0.0,0.0,0,139.6,96,124.2,93,95.6,75,15.0,4,2,42.63999999999999
37.0,135,415,0.0,0.0,0,263.8,66,251.3,116,200.1,112,8.4,2,5,77.48
40.0,109,415,0.0,1.0,46,217.5,123,233.7,84,163.9,99,9.0,3,4,66.65
14.0,107,415,0.0,1.0,14,114.3,132,199.8,91,194.7,74,7.5,8,1,47.199999999999996
35.0,149,408,0.0,0.0,0,196.3,108,136.8,96,154.7,87,7.7,3,2,54.04
19.0,56,510,0.0,0.0,0,253.2,95,188.0,116,142.0,133,4.4,4,1,66.6
37.0,129,408,0.0,0.0,0,98.0,99,240.7,62,254.8,123,10.5,4,0,51.43000000000001
4.0,92,408,0.0,0.0,0,249.4,118,211.5,95,169.0,116,9.1,3,0,70.44999999999999
49.0,67,415,0.0,1.0,30,129.6,107,233.0,104,297.0,93,14.5,5,1,59.13
46.0,120,415,0.0,0.0,0,221.3,106,267.6,98,111.5,80,9.3,7,0,67.9
10.0,76,408,0.0,0.0,0,203.6,61,161.7,127,175.9,97,8.4,3,0,58.540000000000006
21.0,79,415,0.0,0.0,0,213.6,110,234.9,121,229.6,157,8.8,3,2,68.99
11.0,98,415,0.0,1.0,31,181.6,112,220.7,100,236.3,121,12.9,4,2,63.74
3.0,141,510,0.0,1.0,22,215.4,123,328.7,98,160.5,89,7.8,6,1,73.89
12.0,46,510,0.0,0.0,0,199.2,111,175.1,83,210.6,84,10.2,2,3,60.97
6.0,137,415,0.0,0.0,0,115.0,130,137.8,83,224.0,61,7.3,4,3,43.31
47.0,171,408,0.0,0.0,0,270.5,69,230.0,112,136.0,111,9.6,5,1,74.25000000000001
45.0,10,415,0.0,0.0,0,222.2,127,153.1,125,227.4,80,12.9,4,1,64.49000000000001
5.0,88,510,0.0,0.0,0,61.9,78,262.6,114,212.5,110,8.8,2,3,44.78000000000001
43.0,82,415,0.0,0.0,0,189.2,81,184.4,117,255.8,83,10.6,5,3,62.199999999999996
41.0,139,510,0.0,0.0,0,196.0,135,186.0,146,153.0,92,9.8,1,3,58.67
45.0,87,415,0.0,0.0,0,171.6,119,205.0,107,170.6,114,13.8,4,0,58.01
34.0,137,415,1.0,0.0,0,174.0,123,161.3,115,260.7,98,11.4,3,2,58.099999999999994
47.0,45,510,0.0,0.0,0,78.6,106,187.3,110,184.2,111,7.4,5,1,39.57
42.0,103,415,0.0,0.0,0,141.3,123,253.6,87,215.8,96,6.4,2,1,57.019999999999996
6.0,100,415,0.0,0.0,0,235.8,130,176.0,69,63.6,122,7.3,1,2,59.88
47.0,110,510,0.0,0.0,0,185.1,100,165.1,88,111.6,104,6.3,4,3,52.22
30.0,124,415,0.0,0.0,0,254.3,113,78.9,104,153.2,69,11.8,2,2,60.019999999999996
26.0,10,510,0.0,0.0,0,183.0,103,214.8,77,206.4,73,8.7,6,2,61.010000000000005
29.0,89,415,0.0,1.0,29,163.5,80,274.8,136,381.9,147,7.5,5,2,70.38
47.0,121,408,0.0,0.0,0,207.9,98,210.5,96,109.6,114,7.7,2,2,60.24
48.0,101,415,0.0,0.0,0,248.6,102,174.9,93,207.2,86,6.1,3,3,68.1
2.0,103,415,0.0,1.0,31,185.4,105,197.6,126,147.1,110,14.5,4,2,58.86
48.0,51,408,0.0,0.0,0,197.8,60,221.0,64,168.6,134,8.9,5,1,62.410000000000004
8.0,2,415,1.0,0.0,0,132.1,42,138.9,88,192.6,119,9.1,1,2,45.400000000000006
30.0,111,510,0.0,0.0,0,197.1,117,227.8,128,214.0,101,9.3,11,0,65.01
45.0,118,415,0.0,0.0,0,154.6,112,184.2,105,217.4,102,12.6,5,2,55.12
42.0,17,510,0.0,1.0,31,153.1,115,185.9,59,224.3,102,10.0,1,6,54.620000000000005
45.0,130,408,0.0,0.0,0,211.2,119,231.1,120,220.9,80,6.3,9,2,67.18
3.0,137,415,0.0,0.0,0,141.1,91,147.2,100,254.7,75,8.0,7,2,50.120000000000005
26.0,185,408,0.0,1.0,29,151.1,121,244.7,88,154.4,91,13.8,2,2,57.17
36.0,101,408,0.0,0.0,0,209.6,107,228.8,96,172.4,85,7.6,2,3,64.89
13.0,95,415,0.0,1.0,32,247.0,109,125.6,91,226.5,90,10.5,4,3,65.7
16.0,126,408,0.0,0.0,0,321.3,99,167.9,93,193.6,106,8.0,4,1,79.75999999999999
25.0,124,415,0.0,0.0,0,251.5,85,214.2,98,186.1,71,11.1,6,3,72.34
50.0,97,510,1.0,0.0,0,236.9,107,157.6,105,241.0,120,7.3,2,0,66.49
43.0,28,415,0.0,0.0,0,159.7,79,216.7,131,206.7,116,9.3,3,2,57.38
47.0,90,415,1.0,0.0,0,148.2,96,220.4,111,134.2,97,9.2,1,4,52.44
11.0,190,408,0.0,0.0,0,150.9,86,268.6,129,179.9,73,14.7,1,1,60.55
0.0,52,415,0.0,1.0,24,170.9,71,201.4,80,159.0,124,4.1,5,2,54.43
20.0,73,510,0.0,0.0,0,254.7,80,90.2,79,153.4,60,10.6,8,0,60.73
41.0,98,415,0.0,0.0,0,0.0,0,159.6,130,167.1,88,6.8,1,4,22.93
38.0,106,408,1.0,0.0,0,133.7,45,187.8,107,181.9,89,10.7,2,1,49.769999999999996
27.0,111,408,0.0,0.0,0,224.9,117,191.9,127,229.9,97,10.3,3,0,67.66999999999999
46.0,59,408,0.0,0.0,0,151.8,98,209.9,92,266.9,86,11.9,5,1,58.87
17.0,71,510,0.0,1.0,22,141.4,107,163.0,105,220.0,99,5.6,3,2,49.309999999999995
47.0,55,408,0.0,0.0,0,285.7,124,230.9,106,230.7,140,14.8,7,0,82.58
18.0,13,415,0.0,0.0,0,58.4,121,262.2,64,159.0,115,11.9,5,1,42.58
47.0,136,415,0.0,1.0,16,90.4,105,201.3,109,227.1,115,13.1,4,0,46.239999999999995
21.0,123,408,0.0,0.0,0,114.4,91,216.6,123,250.6,102,11.0,3,0,52.11
48.0,105,408,0.0,0.0,0,147.7,103,222.7,78,163.5,102,12.8,3,2,54.86
43.0,50,408,0.0,1.0,31,302.7,93,240.5,119,193.9,103,13.6,14,3,84.30000000000001
12.0,118,415,0.0,0.0,0,136.1,120,204.2,103,228.2,90,11.3,4,1,53.81999999999999
46.0,73,415,0.0,0.0,0,217.8,91,220.6,97,277.3,89,10.3,6,1,71.04
11.0,35,415,0.0,0.0,0,124.2,102,123.9,115,135.7,100,13.1,8,2,41.29
50.0,64,415,0.0,0.0,0,206.2,76,232.4,76,251.6,96,13.6,2,1,69.79
49.0,63,510,0.0,0.0,0,132.9,122,67.0,62,160.4,121,9.9,2,3,38.18
36.0,117,415,0.0,1.0,31,104.9,115,237.6,125,263.4,104,7.7,6,3,51.96
6.0,115,415,0.0,0.0,0,245.0,97,250.7,75,270.2,124,13.7,8,1,78.82
44.0,162,408,0.0,0.0,0,184.5,118,224.0,95,180.5,82,11.6,3,1,61.66
34.0,89,415,0.0,0.0,0,89.5,66,179.3,104,225.1,116,12.3,1,3,43.910000000000004
45.0,94,415,1.0,0.0,0,235.6,131,194.8,107,170.6,93,8.6,4,1,66.60999999999999
46.0,129,408,0.0,0.0,0,186.0,127,262.3,96,98.9,63,11.5,6,4,61.480000000000004
38.0,96,510,0.0,0.0,0,179.5,125,162.3,139,264.5,133,6.6,2,1,58.0
40.0,108,415,0.0,0.0,0,112.0,105,193.7,110,208.9,93,4.1,4,4,46.01
22.0,97,408,0.0,1.0,32,168.4,129,225.9,97,191.8,95,8.5,7,0,58.76
46.0,84,415,0.0,1.0,42,214.3,112,188.2,107,333.5,117,11.3,10,0,70.49
35.0,65,415,0.0,0.0,0,245.7,139,241.9,113,285.3,117,4.2,5,4,76.3
46.0,131,415,0.0,1.0,34,156.6,134,71.0,95,261.7,120,13.4,10,1,48.06
14.0,58,415,1.0,1.0,43,142.8,96,272.3,100,193.4,105,8.9,4,1,58.529999999999994
48.0,54,415,0.0,0.0,0,116.8,119,123.1,123,217.5,101,12.0,2,1,43.35
10.0,125,415,0.0,1.0,39,236.1,107,289.2,110,175.4,107,9.1,4,2,75.07
46.0,72,415,0.0,1.0,21,138.1,113,260.1,83,135.4,118,8.2,2,2,53.89000000000001
6.0,141,408,0.0,0.0,0,51.9,108,162.0,83,223.5,115,10.1,3,3,35.379999999999995
3.0,113,510,0.0,0.0,0,81.3,116,220.6,124,235.7,113,8.9,3,0,45.58
41.0,20,415,0.0,1.0,35,171.5,98,153.1,127,165.6,125,7.1,3,0,51.540000000000006
6.0,212,415,0.0,0.0,0,126.0,96,144.3,80,302.8,102,7.6,3,1,49.37
15.0,99,415,1.0,0.0,0,197.2,127,156.0,92,204.1,99,9.9,6,4,58.63
35.0,94,510,0.0,0.0,0,194.1,62,227.2,54,190.4,115,15.3,4,1,65.01
34.0,40,510,0.0,0.0,0,115.7,105,127.8,113,107.5,91,9.3,6,1,37.88
29.0,86,510,0.0,1.0,29,157.2,118,196.3,136,226.7,109,8.4,5,3,55.88
36.0,101,415,0.0,0.0,0,269.7,85,207.6,86,214.2,107,4.5,15,3,74.36
11.0,105,510,0.0,0.0,0,227.4,121,268.5,89,143.3,82,13.0,4,1,71.44
20.0,140,415,1.0,1.0,27,188.9,124,160.9,102,197.7,100,11.5,5,4,57.8
46.0,101,510,0.0,0.0,0,0.0,0,192.1,119,168.8,95,7.2,4,1,25.87
43.0,98,408,0.0,1.0,19,110.5,87,227.8,97,243.6,84,11.0,4,1,52.08
3.0,104,408,0.0,0.0,0,167.6,116,219.2,112,215.9,94,11.7,2,4,60.0
45.0,115,415,0.0,0.0,0,132.0,90,197.5,75,175.8,114,0.0,0,3,47.14
29.0,70,415,0.0,0.0,0,213.4,86,204.7,77,256.6,101,5.7,4,1,66.77000000000001
17.0,126,510,0.0,0.0,0,175.4,120,98.3,71,201.9,93,10.6,1,0,50.129999999999995
33.0,87,510,0.0,1.0,39,82.6,113,224.4,63,163.6,88,9.5,1,3,43.04
24.0,86,415,0.0,0.0,0,125.5,139,269.8,93,235.8,110,8.9,8,1,57.279999999999994
31.0,1,415,0.0,1.0,30,183.1,95,232.6,110,248.3,110,8.4,2,0,64.34
30.0,133,408,0.0,0.0,0,162.1,91,212.1,94,260.4,78,12.2,5,1,60.6
27.0,103,510,0.0,0.0,0,166.6,84,192.4,91,167.9,115,7.7,6,1,54.31
26.0,131,415,0.0,1.0,24,135.9,60,233.2,78,210.6,121,9.4,4,1,54.940000000000005
18.0,99,510,0.0,0.0,0,142.3,89,204.5,95,203.1,114,9.1,1,0,53.17
33.0,27,510,0.0,0.0,0,177.6,121,296.8,92,192.9,106,7.6,3,3,66.14999999999999
0.0,141,408,0.0,0.0,0,83.2,74,190.6,104,150.5,79,10.7,7,1,40.0
35.0,29,415,1.0,1.0,37,235.0,101,183.3,79,139.8,106,5.7,7,2,63.36
32.0,65,415,0.0,0.0,0,105.7,95,141.8,100,180.5,105,6.6,12,2,39.92
22.0,81,415,1.0,0.0,0,149.4,68,171.9,98,214.5,97,17.9,3,3,54.489999999999995
23.0,37,415,0.0,1.0,20,264.7,81,216.5,110,210.7,102,10.4,7,0,75.69
50.0,107,510,0.0,1.0,31,160.3,45,221.5,70,261.6,109,5.6,1,1,59.35999999999999
50.0,127,415,1.0,1.0,28,95.9,117,159.5,131,152.8,132,10.4,3,1,39.550000000000004
47.0,78,408,0.0,0.0,0,140.7,77,195.2,114,252.9,107,11.7,5,0,55.05000000000001
39.0,176,415,0.0,0.0,0,250.9,108,171.4,100,148.6,85,9.6,6,2,66.5
1.0,96,415,1.0,0.0,0,200.6,117,289.5,120,98.3,95,11.2,5,2,66.15
49.0,11,510,0.0,1.0,38,209.8,130,196.6,84,233.0,79,7.0,7,1,64.76
49.0,48,415,0.0,1.0,34,198.0,70,273.7,121,217.9,71,7.6,4,1,68.78
44.0,47,408,0.0,1.0,37,112.8,150,243.9,97,178.7,112,13.2,6,2,51.51
14.0,89,415,1.0,1.0,19,112.6,114,261.7,132,123.5,116,11.1,2,0,49.94
22.0,83,510,0.0,1.0,26,226.4,117,234.7,97,133.6,82,10.8,7,1,67.37
48.0,126,415,1.0,1.0,34,244.9,118,219.6,105,210.8,136,9.7,6,4,72.41000000000001
28.0,60,510,0.0,0.0,0,203.2,99,235.8,131,224.9,112,15.1,6,2,68.78
46.0,122,415,0.0,0.0,0,136.7,115,243.1,137,188.9,110,8.6,4,0,54.72
47.0,136,408,0.0,0.0,0,152.6,97,208.9,85,119.1,99,5.0,10,1,50.410000000000004
27.0,172,408,0.0,1.0,47,274.9,102,186.6,118,245.0,123,8.8,2,1,75.99999999999999
21.0,102,510,0.0,0.0,0,195.7,116,209.1,87,201.1,73,8.3,3,1,62.330000000000005
41.0,113,415,1.0,0.0,0,204.3,82,188.8,115,139.4,97,9.2,7,1,59.529999999999994
49.0,79,415,0.0,0.0,0,222.3,99,146.2,82,275.6,82,8.9,4,3,65.02
13.0,55,510,0.0,1.0,8,222.5,104,171.5,94,377.5,114,9.7,2,1,72.02
10.0,160,415,0.0,0.0,0,174.3,105,171.3,107,220.8,131,8.3,2,0,56.37
9.0,110,415,0.0,0.0,0,242.5,110,162.3,140,184.1,86,7.8,3,4,65.42
5.0,192,415,0.0,0.0,0,221.6,101,285.2,50,167.4,83,12.7,6,4,72.87
33.0,93,408,0.0,0.0,0,114.3,100,221.1,103,126.3,88,10.9,9,0,46.839999999999996
15.0,101,415,0.0,1.0,33,219.7,137,186.8,94,184.5,113,9.5,2,2,64.1
45.0,77,510,0.0,0.0,0,144.9,136,151.3,115,252.4,73,12.3,3,2,52.169999999999995
44.0,105,415,0.0,1.0,40,236.5,111,117.0,110,221.1,115,8.1,3,2,62.3
44.0,133,408,0.0,1.0,44,174.0,80,209.4,113,224.1,87,14.1,7,2,61.269999999999996
24.0,131,408,0.0,0.0,0,109.5,95,332.1,48,258.6,108,6.6,7,1,60.27
6.0,106,510,0.0,1.0,33,81.6,120,235.6,85,150.9,113,9.9,4,1,43.36
11.0,118,415,0.0,0.0,0,133.4,113,121.0,92,254.7,129,5.9,4,1,46.02
20.0,125,408,0.0,0.0,0,137.1,94,209.8,83,238.4,114,8.6,4,1,54.190000000000005
45.0,95,415,0.0,0.0,0,197.0,88,190.4,68,211.9,104,16.1,8,0,63.56
26.0,80,415,0.0,0.0,0,198.1,160,156.7,87,182.1,76,9.3,3,3,57.699999999999996
40.0,145,408,0.0,0.0,0,39.5,78,264.3,106,185.8,90,10.0,6,0,40.25
5.0,37,408,0.0,0.0,0,199.5,107,207.5,110,83.9,123,8.1,4,2,57.53
13.0,87,415,0.0,0.0,0,156.8,93,215.8,68,223.3,77,7.6,6,1,57.099999999999994
1.0,69,415,0.0,0.0,0,183.4,85,237.6,100,228.0,94,9.0,5,3,64.07
5.0,83,510,0.0,0.0,0,132.4,120,121.6,101,197.7,84,8.6,2,1,44.07
44.0,195,415,0.0,0.0,0,63.2,108,220.2,88,184.0,99,5.1,3,0,39.120000000000005
8.0,67,415,1.0,1.0,35,181.1,59,215.9,116,216.3,106,16.9,4,0,63.43000000000001
35.0,75,510,0.0,1.0,27,117.5,102,206.8,127,194.4,114,4.2,7,3,47.440000000000005
39.0,123,415,0.0,1.0,27,218.7,79,163.4,78,173.8,116,15.0,1,0,62.94
9.0,41,415,0.0,1.0,41,207.3,95,137.3,120,115.7,74,5.9,3,1,53.71000000000001
35.0,75,415,0.0,0.0,0,150.6,99,301.5,83,158.7,104,8.1,5,0,60.56
20.0,76,415,1.0,0.0,0,273.3,66,263.6,121,165.2,84,12.0,7,1,79.54
14.0,86,415,1.0,0.0,0,266.1,120,182.0,92,206.5,103,10.3,4,1,72.78
38.0,140,408,0.0,0.0,0,112.8,89,156.7,65,249.6,85,16.3,6,0,48.13
3.0,70,415,0.0,0.0,0,104.7,112,82.2,104,169.4,110,15.8,7,3,36.67999999999999
11.0,118,415,0.0,0.0,0,253.2,122,201.0,78,195.3,108,9.7,7,2,71.53999999999999
31.0,66,415,0.0,1.0,16,174.7,92,232.1,105,305.4,98,8.9,2,1,65.57000000000001
48.0,78,408,0.0,0.0,0,87.0,102,193.6,64,205.8,120,11.0,5,0,43.48
20.0,129,415,0.0,1.0,34,204.5,79,132.8,113,190.1,117,14.8,9,2,58.61
37.0,6,408,0.0,0.0,0,226.5,93,152.1,122,164.4,98,9.4,4,3,61.379999999999995
33.0,107,510,1.0,0.0,0,234.1,91,163.1,105,282.5,100,10.0,3,1,69.07000000000001
2.0,107,415,1.0,0.0,0,133.3,106,182.9,89,241.1,123,12.9,2,3,52.54
26.0,138,415,0.0,0.0,0,133.9,87,166.4,110,193.5,139,15.4,3,1,49.77000000000001
6.0,103,510,0.0,0.0,0,160.2,104,138.9,70,312.5,97,9.7,2,0,55.72
44.0,116,415,0.0,1.0,44,230.6,94,224.1,103,244.0,76,11.1,2,0,72.23
10.0,189,408,0.0,0.0,0,227.4,84,176.0,81,206.1,120,6.3,4,2,64.59
33.0,161,415,0.0,0.0,0,72.8,120,267.1,120,222.5,91,11.8,2,2,48.279999999999994
42.0,1,415,0.0,0.0,0,196.1,107,296.5,82,211.5,91,7.0,2,1,69.95
8.0,89,408,0.0,0.0,0,197.1,110,165.9,115,227.3,106,12.8,3,1,61.300000000000004
34.0,64,408,0.0,0.0,0,219.6,126,303.3,100,154.5,65,9.7,5,1,72.68
26.0,126,415,0.0,1.0,30,153.4,90,151.4,97,153.8,97,12.8,4,4,49.33
12.0,129,415,0.0,0.0,0,216.0,85,186.9,114,210.7,109,4.9,10,2,63.410000000000004
46.0,128,510,0.0,1.0,32,222.9,136,262.0,80,191.4,101,10.8,4,0,71.69
26.0,114,510,0.0,0.0,0,189.8,101,147.7,80,172.7,121,10.6,5,1,55.45
30.0,50,408,0.0,0.0,0,154.7,102,298.0,108,210.2,95,11.1,3,0,64.09
49.0,86,415,0.0,0.0,0,136.4,104,202.5,110,230.7,86,11.5,1,3,53.89000000000001
13.0,96,408,0.0,0.0,0,170.5,86,277.5,88,162.5,117,12.2,6,1,63.18
49.0,57,415,1.0,1.0,17,236.5,94,163.1,94,236.7,117,12.2,3,2,68.01
35.0,65,510,0.0,0.0,0,153.9,117,220.1,122,280.5,147,8.5,3,2,59.79
20.0,136,415,0.0,0.0,0,252.4,74,167.9,81,248.3,110,10.7,3,2,71.24
23.0,116,408,0.0,0.0,0,197.9,84,168.1,113,239.8,145,12.0,6,1,61.96
29.0,93,408,0.0,0.0,0,152.4,74,274.6,88,252.2,120,6.6,5,3,62.38
23.0,142,510,0.0,1.0,40,237.4,105,175.9,93,210.3,110,9.2,3,3,67.25000000000001
34.0,92,408,0.0,0.0,0,265.6,82,180.7,75,211.1,113,8.6,2,1,72.32999999999998
11.0,70,415,0.0,0.0,0,197.3,91,305.8,81,171.0,105,6.7,6,1,69.03
24.0,22,408,0.0,1.0,14,199.1,100,221.8,103,65.7,91,4.2,1,1,56.790000000000006
33.0,37,415,0.0,0.0,0,233.7,114,207.9,109,212.7,101,12.0,2,2,70.21
19.0,51,415,0.0,0.0,0,183.1,99,160.1,107,311.8,121,7.0,3,1,60.66
30.0,174,408,0.0,0.0,0,139.4,96,143.4,108,225.2,107,10.0,5,2,48.720000000000006
44.0,68,415,0.0,0.0,0,213.9,112,260.5,100,233.8,97,8.4,3,1,71.28999999999999
9.0,130,415,0.0,0.0,0,207.1,70,200.1,115,194.2,100,12.4,2,1,64.31
6.0,134,408,0.0,0.0,0,177.2,91,228.7,105,194.3,113,8.9,3,2,60.7
17.0,108,415,0.0,1.0,35,169.8,136,173.7,101,214.6,105,9.5,7,2,55.86000000000001
32.0,103,415,0.0,0.0,0,173.5,83,244.3,65,221.6,66,9.7,2,3,62.85999999999999
28.0,62,510,0.0,0.0,0,159.9,100,172.2,99,263.2,109,5.6,4,1,55.169999999999995
33.0,162,415,0.0,0.0,0,115.1,89,196.8,111,212.4,98,11.4,3,2,48.94
13.0,42,415,0.0,0.0,0,92.2,108,211.2,120,129.1,73,13.1,6,1,42.97
36.0,155,415,0.0,1.0,23,243.9,112,133.0,106,213.7,123,13.4,11,2,66.01
12.0,36,510,0.0,0.0,0,117.1,94,235.4,117,221.3,108,9.0,2,0,52.31
35.0,143,415,0.0,0.0,0,223.3,99,167.1,128,203.0,84,4.5,4,0,62.519999999999996
12.0,81,510,0.0,0.0,0,261.4,141,215.7,102,271.8,96,8.0,6,1,77.16
8.0,138,510,1.0,0.0,0,46.5,104,186.0,114,167.5,95,9.6,4,4,33.849999999999994
4.0,103,415,0.0,1.0,18,149.9,84,170.9,84,171.5,112,11.5,7,0,50.839999999999996
50.0,127,510,1.0,0.0,0,242.2,102,226.1,80,252.0,96,13.9,5,2,75.48
37.0,136,510,0.0,0.0,0,259.4,99,172.7,125,293.7,78,10.7,6,1,74.89
21.0,99,415,0.0,0.0,0,222.4,102,185.8,89,237.7,81,12.0,8,2,67.53999999999999
2.0,95,415,0.0,0.0,0,69.4,79,190.8,109,219.9,102,8.9,5,0,40.32
21.0,118,408,1.0,1.0,21,156.5,122,209.2,125,158.7,81,11.1,3,4,54.53
49.0,113,415,0.0,0.0,0,61.2,111,92.3,88,197.4,114,13.7,3,5,30.830000000000002
38.0,128,408,1.0,0.0,0,245.2,112,101.5,101,152.3,116,10.7,5,0,60.050000000000004
11.0,117,408,0.0,0.0,0,102.3,100,135.2,104,199.7,93,15.7,10,3,42.11000000000001
26.0,48,415,0.0,1.0,36,230.9,92,167.6,121,270.0,87,7.6,4,3,67.7
7.0,81,510,1.0,0.0,0,227.4,105,211.5,120,258.2,113,11.9,3,0,71.47
25.0,140,408,0.0,0.0,0,162.6,98,206.2,109,141.6,66,8.2,2,1,53.75
35.0,107,510,0.0,1.0,38,219.4,92,180.5,73,104.1,91,11.0,1,2,60.29
24.0,56,415,0.0,0.0,0,137.2,111,165.9,119,182.3,72,14.3,4,1,49.480000000000004
43.0,159,415,0.0,0.0,0,87.7,103,278.2,97,170.6,93,10.5,10,1,49.08
20.0,102,415,0.0,0.0,0,271.1,80,172.0,133,169.2,105,10.3,5,1,71.10000000000001
40.0,106,408,0.0,0.0,0,52.2,106,220.1,113,112.3,95,11.4,2,2,35.709999999999994
22.0,225,415,0.0,0.0,0,165.4,106,273.7,109,210.0,93,8.7,3,0,63.18
5.0,86,415,0.0,0.0,0,217.8,93,214.7,95,228.7,70,11.3,7,0,68.61999999999999
13.0,169,415,0.0,0.0,0,235.7,79,136.9,85,220.9,97,13.3,10,1,65.24
3.0,122,510,0.0,1.0,22,204.5,92,139.6,121,205.0,103,8.6,5,2,58.190000000000005
23.0,52,415,0.0,1.0,32,130.1,68,247.2,77,289.4,87,13.5,5,2,59.800000000000004
8.0,79,415,0.0,1.0,34,103.7,100,236.3,78,256.6,102,14.8,4,2,53.269999999999996
22.0,135,415,0.0,0.0,0,239.9,91,177.1,104,217.2,118,5.9,3,2,67.19
4.0,37,415,0.0,0.0,0,191.1,69,129.2,113,207.5,117,12.9,1,0,56.29
23.0,161,415,0.0,1.0,39,218.5,76,112.7,94,205.1,121,7.3,4,1,57.92999999999999
6.0,123,415,0.0,0.0,0,128.7,126,117.6,94,198.4,132,10.8,5,0,43.730000000000004
49.0,80,415,0.0,1.0,38,236.6,69,197.5,68,209.5,102,9.5,10,2,69.00999999999999
49.0,94,415,0.0,0.0,0,85.9,113,226.7,91,279.6,110,15.6,16,0,50.66
29.0,105,415,0.0,1.0,27,141.2,96,167.7,94,274.4,101,11.4,2,1,53.68
27.0,73,415,0.0,1.0,31,194.4,104,176.0,84,230.1,110,11.5,3,0,61.47
29.0,112,415,0.0,0.0,0,167.6,100,154.5,90,281.4,107,17.3,3,2,58.95
14.0,179,408,0.0,0.0,0,234.5,134,164.2,94,191.4,72,6.1,4,1,64.09
19.0,57,510,0.0,0.0,0,154.2,78,196.7,85,253.5,97,10.1,9,1,57.07
3.0,127,415,0.0,1.0,14,143.2,99,169.9,91,221.6,77,11.6,1,1,51.88
41.0,122,415,1.0,1.0,40,216.4,80,249.7,90,185.9,99,12.7,4,1,69.81
26.0,33,510,0.0,1.0,35,161.9,85,151.2,82,191.0,131,8.5,2,1,51.25999999999999
46.0,94,408,0.0,0.0,0,118.7,90,205.1,57,172.2,100,10.4,6,3,48.17
44.0,100,408,0.0,0.0,0,179.1,123,196.6,132,186.7,116,10.2,10,1,58.309999999999995
11.0,106,415,0.0,0.0,0,147.9,97,209.3,99,162.1,80,8.8,5,2,52.6
7.0,148,415,0.0,1.0,38,209.2,110,116.6,73,109.6,105,16.5,4,2,54.86
48.0,120,415,0.0,1.0,29,244.3,140,322.3,89,166.8,83,10.6,6,0,79.30000000000001
44.0,91,415,0.0,1.0,34,175.3,96,262.3,122,143.9,76,5.6,11,1,60.089999999999996
47.0,86,510,0.0,0.0,0,150.5,92,120.3,95,271.2,96,9.0,2,1,50.449999999999996
41.0,78,415,0.0,1.0,25,197.4,73,295.7,113,211.7,73,13.2,2,0,71.78
26.0,94,510,0.0,0.0,0,163.5,136,143.7,111,253.4,82,12.6,5,1,54.81
31.0,85,415,0.0,0.0,0,236.9,93,197.7,113,309.1,78,11.4,7,2,74.06
6.0,89,415,0.0,0.0,0,82.3,77,167.2,80,194.7,70,7.2,4,1,38.9
45.0,128,415,0.0,0.0,0,216.0,111,153.7,115,227.0,74,12.7,4,1,63.43
27.0,115,415,1.0,0.0,0,180.0,119,198.8,126,217.1,70,12.4,3,1,60.62
0.0,76,415,0.0,0.0,0,143.7,55,173.1,108,239.1,95,5.8,6,1,51.47
20.0,75,415,0.0,1.0,39,198.2,107,280.4,132,129.6,73,11.3,7,1,66.39999999999999
28.0,82,415,0.0,1.0,29,163.8,77,134.9,112,79.3,95,8.8,2,2,45.27
15.0,87,510,0.0,0.0,0,189.5,113,204.9,100,221.7,93,13.4,3,1,63.24
22.0,115,415,0.0,1.0,26,155.2,110,230.9,133,261.6,100,4.5,4,0,59.0
2.0,99,510,1.0,0.0,0,242.3,102,350.9,102,163.1,93,11.3,3,0,81.41
46.0,121,415,1.0,1.0,44,254.1,127,180.2,108,196.2,129,8.7,4,3,69.7
49.0,54,510,0.0,1.0,33,112.0,90,208.0,112,150.3,83,11.3,4,2,46.529999999999994
6.0,95,415,0.0,0.0,0,198.4,113,235.9,144,325.6,99,10.1,3,0,71.16000000000001
37.0,163,408,0.0,1.0,25,219.6,99,210.4,99,242.7,88,13.8,8,2,69.86
46.0,57,415,0.0,0.0,0,169.6,96,234.7,112,285.4,83,11.2,4,0,64.64
39.0,104,408,1.0,0.0,0,160.4,73,293.9,103,306.6,90,12.6,5,4,69.45
39.0,83,415,0.0,1.0,20,95.0,89,167.9,92,200.6,79,11.2,2,0,42.47
